Time	AI	AV	ILRS	IHRS	I	ID	IMAX	VSET	NORM_COND	RATIO_SET_NEG
410.1377E-2	298.0951E-12	000.0000E+0	108.9703E-6	321.8892E-9	298.0951E-12	#REF	492.6140E-6	143.0000E-2	#REF	338.5337E+0
973.9509E-2	-500.0238E-6	-156.0000E-2			500.0238E-6	-232.8306E-12			413.4812E-2
976.8633E-2	-500.0232E-6	-157.0000E-2			500.0232E-6	-523.8689E-12			410.8471E-2
979.7787E-2	-500.0239E-6	-158.0000E-2			500.0239E-6	698.4919E-12			408.2474E-2
982.6934E-2	-500.0239E-6	-159.0000E-2			500.0239E-6	-582.0766E-13			405.6798E-2
985.6087E-2	-500.0243E-6	-160.0000E-2			500.0243E-6	407.4536E-12			403.1446E-2
988.5227E-2	-500.0241E-6	-161.0000E-2			500.0241E-6	-232.8306E-12			400.6404E-2
991.4355E-2	-500.0242E-6	-162.0000E-2			500.0242E-6	116.4153E-12			398.1674E-2
994.3513E-2	-500.0245E-6	-163.0000E-2			500.0245E-6	349.2460E-12			395.7249E-2
997.2641E-2	-500.0241E-6	-164.0000E-2			500.0241E-6	-407.4536E-12			393.3117E-2
100.0179E-1	-500.0245E-6	-165.0000E-2			500.0245E-6	349.2460E-12			390.9282E-2
100.3094E-1	-500.0239E-6	-166.0000E-2			500.0239E-6	-523.8689E-12			388.5728E-2
100.6009E-1	-500.0244E-6	-167.0000E-2			500.0244E-6	465.6613E-12			386.2464E-2
100.8923E-1	-500.0239E-6	-168.0000E-2			500.0239E-6	-523.8689E-12			383.9469E-2
101.1837E-1	-500.0235E-6	-169.0000E-2			500.0235E-6	-407.4536E-12			381.6747E-2
101.4753E-1	-500.0239E-6	-170.0000E-2			500.0239E-6	407.4536E-12			379.4299E-2
101.7668E-1	-500.0241E-6	-171.0000E-2			500.0241E-6	174.6230E-12			377.2111E-2
102.0581E-1	-500.0244E-6	-172.0000E-2			500.0244E-6	349.2460E-12			375.0183E-2
102.3497E-1	-500.0242E-6	-173.0000E-2			500.0242E-6	-232.8306E-12			372.8504E-2
102.6412E-1	-500.0239E-6	-174.0000E-2			500.0239E-6	-291.0383E-12			370.7074E-2
102.9326E-1	-500.0240E-6	-175.0000E-2			500.0240E-6	116.4153E-12			368.5891E-2
103.2240E-1	-500.0238E-6	-176.0000E-2			500.0238E-6	-174.6230E-12			366.4947E-2
