Cycle	SET_negative#1	SET_negative#1	SET_negative#1	SET_negative#1	SET_positive#1	SET_positive#1	SET_positive#1	SET_positive#1	RESET_negative#1	RESET_negative#1	RESET_negative#1	RESET_negative#1	RESET_negative#1	RESET_positive#1	RESET_positive#1	RESET_positive#1	RESET_positive#1	RESET_positive#1	CVS#1	CVS#1	CVS#1
Index	ILRS	IHRS	VSET	RATIO_SET_NEG	ILRS	IHRS	VSET	RATIO_SET_POS	ILRS	IHRS	RATIO_POSITIVE	VRESET	IRESET	ILRS	IHRS	RATIO_POSITIVE	VRESET	IRESET	AI	AV	Time
120	258.6167E-6	210.0283E-9	178.0000E-2	123.1342E+1										255.4109E-6	429.2364E-9	595.0356E+0	138.0000E-2	240.1186E-5
121	117.7135E-6	240.5626E-9	160.0000E-2	489.3260E+0										116.7297E-6	780.8708E-9	149.4865E+0	106.0000E-2	774.3315E-6
122	115.7714E-6	442.5214E-9	117.0000E-2	261.6176E+0										114.8142E-6	225.0888E-8	510.0841E-1	920.0000E-3	551.1122E-6
123	127.7829E-6	161.4293E-8	105.0000E-2	791.5719E-1										127.1878E-6	366.5601E-8	346.9767E-1	100.0000E-2	520.6101E-6
124	122.4780E-6	250.4867E-8	870.0000E-3	488.9601E-1										122.1442E-6	273.0851E-8	447.2753E-1	850.0000E-3	494.6052E-6
125	120.7488E-6	150.5867E-8	850.0000E-3	801.8559E-1										119.6411E-6	259.0655E-8	461.8180E-1	104.0000E-2	491.9992E-6
126	114.7589E-6	169.8833E-8	105.0000E-2	675.5159E-1										113.7798E-6	253.9741E-8	447.9976E-1	930.0000E-3	492.4680E-6
127	124.7690E-6	175.7757E-8	111.0000E-2	709.8197E-1										123.8176E-6	204.0868E-8	606.6909E-1	105.0000E-2	522.8569E-6
128	119.8710E-6	104.8027E-8	117.0000E-2	114.3778E+0										119.1281E-6	142.3477E-8	836.8813E-1	950.0000E-3	460.4811E-6
129	122.9823E-6	749.7828E-9	970.0000E-3	164.0239E+0										121.9565E-6	159.3433E-8	765.3695E-1	104.0000E-2	494.8553E-6
130	122.3858E-6	118.2960E-8	143.0000E-2	103.4573E+0										121.7260E-6	251.6497E-8	483.7118E-1	109.0000E-2	546.5167E-6
131	107.6272E-6	174.3571E-8	146.0000E-2	617.2803E-1										106.9833E-6	290.6546E-8	368.0773E-1	106.0000E-2	666.4720E-6
132	190.7655E-6	188.9138E-8	127.0000E-2	100.9802E+0										188.9067E-6	229.2194E-8	824.1309E-1	870.0000E-3	576.5947E-6
133	169.8618E-6	150.0591E-8	101.0000E-2	113.1966E+0										168.1782E-6	267.7974E-8	628.0053E-1	700.0000E-3	489.8143E-6
134	161.1453E-6	193.3716E-8	121.0000E-2	833.3452E-1										159.5426E-6	217.1769E-8	734.6203E-1	900.0000E-3	558.1134E-6
135	169.3224E-6	152.2432E-8	114.0000E-2	111.2183E+0										167.1125E-6	199.8206E-8	836.3124E-1	620.0000E-3	473.6091E-6
136	127.8792E-6	109.1863E-8	127.0000E-2	117.1202E+0										126.2126E-6	207.7275E-8	607.5873E-1	970.0000E-3	509.3389E-6
